Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD11A2_061_Line_Y_1km,MYD11A2_061_Sample_X_1km,MYD11A2_061_LST_Day_1km,MYD11A2_061_QC_Day,MYD11A2_061_QC_Day_bitmask,MYD11A2_061_QC_Day_MODLAND,MYD11A2_061_QC_Day_MODLAND_Description,MYD11A2_061_QC_Day_Data_Quality_flag,MYD11A2_061_QC_Day_Data_Quality_flag_Description,MYD11A2_061_QC_Day_Emis_Error_flag,MYD11A2_061_QC_Day_Emis_Error_flag_Description,MYD11A2_061_QC_Day_LST_Error_Flag,MYD11A2_061_QC_Day_LST_Error_Flag_Description
Kazakhstan,18,53.2,63.6,2020-01-01,h21v03,815.0,971.0,264.4,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-01-09,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-01-17,h21v03,815.0,971.0,263.26,33.0,0b00100001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b10,Average emissivity error <= 0.04,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-01-25,h21v03,815.0,971.0,258.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-02-02,h21v03,815.0,971.0,259.7,97.0,0b01100001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b10,Average emissivity error <= 0.04,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-02-10,h21v03,815.0,971.0,262.32,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-02-18,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-02-26,h21v03,815.0,971.0,273.06,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-03-05,h21v03,815.0,971.0,275.36,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-03-13,h21v03,815.0,971.0,275.34,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-03-21,h21v03,815.0,971.0,284.32,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Kazakhstan,18,53.2,63.6,2020-03-29,h21v03,815.0,971.0,286.12,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Kazakhstan,18,53.2,63.6,2020-04-06,h21v03,815.0,971.0,291.6,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-04-14,h21v03,815.0,971.0,298.28,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-04-22,h21v03,815.0,971.0,296.42,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-04-30,h21v03,815.0,971.0,304.9,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-05-08,h21v03,815.0,971.0,303.16,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-05-16,h21v03,815.0,971.0,293.64,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-05-24,h21v03,815.0,971.0,308.68,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-06-01,h21v03,815.0,971.0,309.82,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-06-09,h21v03,815.0,971.0,312.3,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-06-17,h21v03,815.0,971.0,305.88,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Kazakhstan,18,53.2,63.6,2020-06-25,h21v03,815.0,971.0,304.88,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Kazakhstan,18,53.2,63.6,2020-07-03,h21v03,815.0,971.0,312.0,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Kazakhstan,18,53.2,63.6,2020-07-11,h21v03,815.0,971.0,316.64,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-07-19,h21v03,815.0,971.0,305.52,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-07-27,h21v03,815.0,971.0,309.28,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
Kazakhstan,18,53.2,63.6,2020-08-04,h21v03,815.0,971.0,312.84,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-08-12,h21v03,815.0,971.0,302.3,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-08-20,h21v03,815.0,971.0,303.14,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-08-28,h21v03,815.0,971.0,308.9,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-09-05,h21v03,815.0,971.0,297.98,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-09-13,h21v03,815.0,971.0,294.4,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-09-21,h21v03,815.0,971.0,292.88,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-09-29,h21v03,815.0,971.0,290.46,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-10-07,h21v03,815.0,971.0,288.08,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-10-15,h21v03,815.0,971.0,286.5,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-10-23,h21v03,815.0,971.0,283.7,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-10-31,h21v03,815.0,971.0,278.26,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-11-08,h21v03,815.0,971.0,274.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2020-11-16,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-11-24,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-12-02,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-12-10,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-12-18,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2020-12-26,h21v03,815.0,971.0,256.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-01-01,h21v03,815.0,971.0,254.46,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-01-09,h21v03,815.0,971.0,249.24,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-01-17,h21v03,815.0,971.0,252.22,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-01-25,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2021-02-02,h21v03,815.0,971.0,263.26,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-02-10,h21v03,815.0,971.0,261.08,33.0,0b00100001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b10,Average emissivity error <= 0.04,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2021-02-18,h21v03,815.0,971.0,251.2,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-02-26,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2021-03-06,h21v03,815.0,971.0,270.08,97.0,0b01100001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b10,Average emissivity error <= 0.04,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-03-14,h21v03,815.0,971.0,266.68,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-03-22,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2021-03-30,h21v03,815.0,971.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Kazakhstan,18,53.2,63.6,2021-04-07,h21v03,815.0,971.0,293.42,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-04-15,h21v03,815.0,971.0,295.72,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-04-23,h21v03,815.0,971.0,299.38,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-05-01,h21v03,815.0,971.0,302.4,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-05-09,h21v03,815.0,971.0,311.44,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-05-17,h21v03,815.0,971.0,311.98,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-05-25,h21v03,815.0,971.0,312.16,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-06-02,h21v03,815.0,971.0,309.86,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-06-10,h21v03,815.0,971.0,314.76,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-06-18,h21v03,815.0,971.0,306.02,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-06-26,h21v03,815.0,971.0,315.0,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-07-04,h21v03,815.0,971.0,310.94,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-07-12,h21v03,815.0,971.0,306.48,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-07-20,h21v03,815.0,971.0,310.16,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-07-28,h21v03,815.0,971.0,307.52,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-08-05,h21v03,815.0,971.0,307.38,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-08-13,h21v03,815.0,971.0,310.5,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Kazakhstan,18,53.2,63.6,2021-08-21,h21v03,815.0,971.0,313.76,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
