Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP21A2_002_Line_Y_1km,VNP21A2_002_Sample_X_1km,VNP21A2_002_LST_Day_1KM,VNP21A2_002_QC_Day,VNP21A2_002_QC_Day_bitmask,VNP21A2_002_QC_Day_MODLAND,VNP21A2_002_QC_Day_MODLAND_Description,VNP21A2_002_QC_Day_Data_quality_flag,VNP21A2_002_QC_Day_Data_quality_flag_Description,VNP21A2_002_QC_Day_Emissivity_accuracy,VNP21A2_002_QC_Day_Emissivity_accuracy_Description,VNP21A2_002_QC_Day_LST_accuracy,VNP21A2_002_QC_Day_LST_accuracy_Description
India,2,25.6,85.1,2020-11-08,h25v06,527.0,809.0,303.76,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2020-11-16,h25v06,527.0,809.0,300.84,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2020-11-24,h25v06,527.0,809.0,301.58,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
India,2,25.6,85.1,2020-12-02,h25v06,527.0,809.0,298.92,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2020-12-10,h25v06,527.0,809.0,297.02,161.0,0b10100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2020-12-18,h25v06,527.0,809.0,294.08,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2020-12-26,h25v06,527.0,809.0,296.54,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
India,2,25.6,85.1,2021-01-01,h25v06,527.0,809.0,298.5,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-01-09,h25v06,527.0,809.0,297.04,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-01-17,h25v06,527.0,809.0,293.58,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-01-25,h25v06,527.0,809.0,294.56,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
India,2,25.6,85.1,2021-02-02,h25v06,527.0,809.0,299.68,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-02-10,h25v06,527.0,809.0,300.3,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-02-18,h25v06,527.0,809.0,301.84,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-02-26,h25v06,527.0,809.0,305.96,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-03-06,h25v06,527.0,809.0,306.28,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-03-14,h25v06,527.0,809.0,306.06,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-03-22,h25v06,527.0,809.0,308.9,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-03-30,h25v06,527.0,809.0,308.34,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-04-07,h25v06,527.0,809.0,309.52,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-04-15,h25v06,527.0,809.0,309.48,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-04-23,h25v06,527.0,809.0,313.36,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-05-01,h25v06,527.0,809.0,310.36,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-05-09,h25v06,527.0,809.0,314.3,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-05-17,h25v06,527.0,809.0,314.34,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-05-25,h25v06,527.0,809.0,309.3,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-06-02,h25v06,527.0,809.0,313.88,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-06-10,h25v06,527.0,809.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-06-18,h25v06,527.0,809.0,307.06,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-06-26,h25v06,527.0,809.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-07-04,h25v06,527.0,809.0,314.24,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-07-12,h25v06,527.0,809.0,315.06,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-07-20,h25v06,527.0,809.0,315.94,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-07-28,h25v06,527.0,809.0,307.74,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-08-05,h25v06,527.0,809.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-08-13,h25v06,527.0,809.0,311.12,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-08-21,h25v06,527.0,809.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-08-29,h25v06,527.0,809.0,309.92,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-09-06,h25v06,527.0,809.0,309.6,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-09-14,h25v06,527.0,809.0,307.36,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-09-22,h25v06,527.0,809.0,307.8,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-09-30,h25v06,527.0,809.0,309.72,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-10-08,h25v06,527.0,809.0,306.66,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
India,2,25.6,85.1,2021-10-16,h25v06,527.0,809.0,305.9,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-10-24,h25v06,527.0,809.0,304.78,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-11-01,h25v06,527.0,809.0,303.54,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-11-09,h25v06,527.0,809.0,302.76,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2021-11-17,h25v06,527.0,809.0,303.06,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-11-25,h25v06,527.0,809.0,300.02,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-12-03,h25v06,527.0,809.0,300.64,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-12-11,h25v06,527.0,809.0,297.74,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-12-19,h25v06,527.0,809.0,296.92,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2021-12-27,h25v06,527.0,809.0,296.52,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-01-01,h25v06,527.0,809.0,296.62,161.0,0b10100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-01-09,h25v06,527.0,809.0,296.7,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
India,2,25.6,85.1,2022-01-17,h25v06,527.0,809.0,293.0,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-01-25,h25v06,527.0,809.0,296.32,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
India,2,25.6,85.1,2022-02-02,h25v06,527.0,809.0,295.12,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-02-10,h25v06,527.0,809.0,299.6,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-02-18,h25v06,527.0,809.0,302.22,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-02-26,h25v06,527.0,809.0,304.2,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-03-06,h25v06,527.0,809.0,307.18,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-03-14,h25v06,527.0,809.0,309.56,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-03-22,h25v06,527.0,809.0,309.18,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-03-30,h25v06,527.0,809.0,312.08,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-04-07,h25v06,527.0,809.0,310.36,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-04-15,h25v06,527.0,809.0,311.86,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-04-23,h25v06,527.0,809.0,309.78,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
India,2,25.6,85.1,2022-05-01,h25v06,527.0,809.0,310.72,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2022-05-09,h25v06,527.0,809.0,309.74,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
India,2,25.6,85.1,2022-05-17,h25v06,527.0,809.0,309.52,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
